tournament_id,map_name,started,event_type,x_cpn,y_cpn,z_cpn
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,302009.3125,562923.625,354.5960388183594
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,271600.53125,560999.875,1377.4212646484375
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,559987.0,417500.0625,2749.246337890625
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,301130.0625,544082.6875,723.12744140625
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,544231.625,452432.28125,497.6764221191406
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,514794.28125,458617.0,1277.0635986328125
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,377858.40625,598276.25,1497.263916015625
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,426422.3125,571809.875,141.54515075683594
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,557017.0625,429454.53125,3308.70361328125
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,301801.9375,270123.0625,1333.1412353515625
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,302411.0,269832.03125,1327.904052734375
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,525792.0,481607.9375,966.3675537109375
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,217131.328125,452750.03125,391.90228271484375
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,449955.96875,616599.9375,75.25568389892578
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,548505.125,468497.5,248.16323852539062
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,301212.25,268735.28125,1326.727783203125
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,215729.59375,531789.875,895.1427612304688
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,223790.171875,395906.59375,912.1176147460938
jp-pjs18,Erangel,2019-06-28T08:44:49.0696941Z,LogParachuteLanding,584296.875,472376.0625,564.328857421875
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,170502.59375,144095.59375,3268.41015625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,146132.484375,162745.375,2679.508056640625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,112302.7421875,136423.640625,2455.97607421875
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,368970.28125,121155.4296875,1224.044921875
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,238864.828125,273029.34375,1122.71923828125
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,382918.84375,125192.5,796.5192260742188
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,388940.6875,119053.8046875,309.80902099609375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,257455.15625,251357.3125,1102.0887451171875
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,193627.671875,223989.9375,1510.4227294921875
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,355598.15625,241023.96875,5071.705078125
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,229371.5,247382.765625,2265.6572265625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,170507.609375,224300.46875,1171.509765625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,359093.40625,295211.75,446.23980712890625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,138543.5,151143.3125,2453.946044921875
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,377132.5625,302771.3125,241.51063537597656
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,312491.375,353326.0,1899.27490234375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,403437.09375,178474.78125,115.52163696289062
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,408021.71875,345004.875,161.33334350585938
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,397934.25,301707.40625,1760.6634521484375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,362553.96875,409327.53125,4912.25390625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,413917.4375,345189.59375,368.9576721191406
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,434491.75,338198.9375,1844.80419921875
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,423291.3125,303439.71875,563.0950317382812
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,448461.0,311375.9375,602.9392700195312
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,454099.03125,252248.375,2098.55224609375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,373512.46875,417487.59375,3978.287353515625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,454227.25,252594.828125,3046.997802734375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,337648.4375,388925.53125,3902.3349609375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,302379.96875,395344.0,651.602783203125
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,214061.0625,296418.28125,1124.7991943359375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,479206.625,328548.4375,1603.17529296875
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,271990.09375,428123.375,535.8945922851562
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,433876.65625,467139.0,2017.1500244140625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,449308.125,234600.109375,1815.4246826171875
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,381702.28125,472873.4375,2453.916259765625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,450353.8125,234900.390625,1762.187255859375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,421227.625,470712.34375,2777.048583984375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,269529.0,426766.96875,560.8155517578125
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,367271.90625,391683.5625,4132.42724609375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,515045.78125,459764.28125,1204.711181640625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,522478.21875,377344.71875,2101.754638671875
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,164065.484375,287869.25,1131.9840087890625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,523750.875,376286.0,3177.152099609375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,513320.28125,379746.53125,2454.35595703125
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,222973.796875,390983.9375,164.84593200683594
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,538826.8125,449797.125,484.69635009765625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,328990.75,527728.5,2058.00439453125
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,523530.875,377743.84375,2058.563720703125
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,450823.125,620107.6875,1387.4674072265625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,376536.75,596369.8125,1507.110595703125
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,339962.84375,517543.28125,1319.808349609375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,571117.3125,491379.375,901.895263671875
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,495790.15625,279783.25,1704.027099609375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,445980.78125,656269.75,124.97224426269531
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,469544.6875,623307.1875,145.18890380859375
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,549508.875,592520.0,2082.686767578125
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,560395.3125,417545.875,2712.829345703125
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,565388.3125,501394.15625,841.25
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,526577.75,480218.0,885.166015625
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,583391.625,475265.1875,579.0565185546875
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,303732.78125,538143.875,200.5143585205078
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,168563.78125,345062.125,1065.51953125
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,291519.0,543974.1875,294.4106140136719
jp-pjs18,Erangel,2019-06-07T11:17:44.8100579Z,LogParachuteLanding,301930.53125,562793.25,342.561767578125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,395507.78125,121054.328125,5028.4384765625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,529958.4375,49175.97265625,7451.4228515625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,389268.71875,173487.015625,4943.9794921875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,533948.625,43974.4375,7655.5830078125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,533926.375,44434.9140625,7639.38232421875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,539128.875,49147.76953125,7860.45556640625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,511768.8125,109896.234375,5496.927734375
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,348364.0,269434.3125,12230.2421875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,274308.25,123103.03125,5863.7119140625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,533845.5,43855.05859375,7638.29638671875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,375403.0625,291706.15625,8725.04296875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,329955.78125,126835.5,6545.34814453125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,399887.1875,282411.8125,8110.02685546875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,545521.5625,45300.5859375,7316.63037109375
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,402264.15625,304262.65625,7349.66748046875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,552970.0,41493.96875,7145.10205078125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,365093.53125,246212.171875,8010.7265625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,447577.8125,241128.25,3445.1171875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,285502.9375,127733.28125,5097.5849609375
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,329914.1875,356175.09375,13751.1337890625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,516482.21875,139041.96875,5304.6064453125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,479760.21875,260576.546875,3063.4248046875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,434736.96875,301705.34375,3766.162841796875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,304603.71875,262486.75,6382.10546875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,516702.96875,136980.265625,4565.54736328125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,310230.625,361307.625,13692.1455078125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,237473.765625,273630.0,10917.244140625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,309318.375,60628.484375,5980.43115234375
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,344305.875,378513.15625,13252.41015625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,360233.21875,422943.5,5528.79736328125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,435797.625,278282.71875,5217.732421875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,378957.3125,419973.71875,4741.59619140625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,371139.71875,447301.1875,5188.17919921875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,427980.65625,338831.1875,3434.50537109375
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,363010.78125,422210.53125,5531.40771484375
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,320325.84375,312389.59375,10065.150390625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,318277.375,473576.875,7056.47900390625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,539903.375,155906.625,4753.53173828125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,481056.5,303022.0,4322.2705078125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,329633.625,428866.90625,5327.19970703125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,438542.6875,390825.40625,7815.4345703125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,215205.875,288226.0625,9279.0654296875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,254898.53125,522222.46875,14045.361328125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,266544.46875,516313.5,12272.076171875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,422068.3125,521833.21875,14990.8876953125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,252010.765625,536162.375,15129.61328125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,508654.0,230388.96875,6794.77783203125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,264467.09375,123146.203125,5033.02587890625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,184546.609375,441613.59375,6551.798828125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,488466.78125,356289.0625,11460.1025390625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,446048.03125,468861.65625,15434.80859375
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,189269.859375,414192.0,6733.9365234375
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,423659.1875,531497.625,15636.2041015625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,187608.390625,402468.46875,7985.3701171875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,337031.625,549532.625,10950.4228515625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,435088.875,534568.875,18034.041015625
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,393461.40625,585798.375,12319.01171875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,181485.921875,346863.0,9349.419921875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,349788.59375,607811.6875,8562.37109375
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,429237.03125,570675.6875,16308.8828125
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,503452.65625,368084.5625,9765.638671875
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,182249.5625,296510.0625,8939.9375
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,355263.40625,663051.0625,3423.781005859375
jp-pjs18,Miramar,2019-04-05T10:33:01.0264865Z,LogParachuteLanding,393598.71875,620843.5,9678.2333984375
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,388164.59375,137573.109375,528.6992797851562
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,386515.65625,113788.0234375,768.1334838867188
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,461099.3125,92333.5,112.59364318847656
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,459547.5625,98819.7421875,75.74220275878906
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,463421.59375,89773.2421875,113.42955017089844
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,375212.84375,148229.859375,81.15156555175781
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,460361.9375,98665.859375,67.44583892822266
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,355547.125,241254.453125,5070.4765625
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,387663.71875,285686.0625,1327.2767333984375
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,495141.59375,279453.0625,2418.585693359375
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,394978.1875,295931.03125,357.729736328125
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,447708.28125,311968.0,514.9435424804688
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,374509.78125,304854.75,909.8087768554688
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,468745.9375,313065.84375,848.0309448242188
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,408913.6875,301683.4375,954.7578735351562
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,441422.84375,337895.75,2250.47412109375
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,543815.5,254064.5,1349.4033203125
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,486993.625,297114.78125,2556.3671875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,550080.6875,253791.296875,1348.2598876953125
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,434888.125,337731.25,1818.966552734375
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,480587.75,295526.09375,1759.822998046875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,446125.21875,293201.40625,363.754638671875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,539636.875,239025.6875,151.4601593017578
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,409930.21875,343881.21875,1409.376708984375
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,565959.0,251206.4375,1616.241943359375
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,557664.125,248830.578125,607.305419921875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,538672.5625,239149.21875,152.2414093017578
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,376019.5,131129.6875,92.08711242675781
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,569281.25,251465.53125,153.0226593017578
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,414665.28125,344760.96875,364.2579040527344
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,380962.71875,370134.875,2161.16162109375
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,581406.3125,288260.59375,242.08514404296875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,559162.125,378499.90625,2164.094482421875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,557559.6875,253259.75,396.715087890625
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,605261.375,262697.03125,231.5682373046875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,523415.0625,377067.0625,2048.389404296875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,300695.28125,269579.59375,1282.708984375
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,514915.40625,460095.28125,1259.2816162109375
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,607770.1875,479231.1875,686.814208984375
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,371777.375,411918.6875,4052.72265625
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,584949.1875,473633.96875,539.7398071289062
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,498331.5625,300588.5625,1445.7119140625
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,367135.8125,388546.6875,4969.45654296875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,432518.59375,467324.875,2109.94091796875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,628086.125,371803.71875,2526.836669921875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,356082.5625,395549.9375,3875.798095703125
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,435212.21875,450570.5625,2337.337646484375
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,624335.375,371247.4375,2422.98388671875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,619247.8125,300257.0,386.2620849609375
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,355519.625,403110.90625,4165.19775390625
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,267306.1875,250753.546875,1711.3699951171875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,620920.8125,486567.4375,354.41082763671875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,594893.5625,595691.1875,672.3956298828125
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,553094.4375,596467.3125,1482.714111328125
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,393825.0625,472462.28125,2833.2431640625
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,634514.75,273053.15625,39.73945617675781
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,446973.3125,571197.6875,362.3736877441406
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,648849.125,315426.8125,392.7737731933594
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,658927.8125,508551.71875,59.46882247924805
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,353120.84375,243882.109375,5058.16064453125
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,650469.25,324046.15625,263.95819091796875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,455826.96875,628125.5,134.45281982421875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,655429.8125,351194.78125,2583.621826171875
jp-pjs18,Erangel,2019-02-09T10:28:16.7430918Z,LogParachuteLanding,698021.8125,346193.6875,277.2587890625
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,91811.0859375,291859.59375,5937.9296875
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,171241.8125,330751.0,5231.87060546875
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,119262.578125,259820.578125,876.9107666015625
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,94565.1015625,249195.421875,910.9991455078125
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,138817.328125,348070.21875,3014.32763671875
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,121057.3828125,260662.109375,1290.9674072265625
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,97790.6171875,256920.75,668.4035034179688
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,67375.265625,222156.921875,970.6773681640625
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,170559.796875,372366.25,382.17034912109375
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,174966.40625,298076.875,1375.9559326171875
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,188787.125,265270.96875,717.3547973632812
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,197934.53125,273593.03125,1194.2786865234375
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,192875.03125,280070.03125,1207.38232421875
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,190330.359375,245475.328125,1335.6617431640625
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,187352.765625,267145.375,330.015380859375
jp-pjs18,Sanhok,2019-10-18T11:10:52.5124198Z,LogParachuteLanding,174297.203125,371097.03125,372.5190734863281
