player_id,team_name,player_name,match_count,attacker_health_diff,defender_health_diff,attacker_accuracy,defender_accuracy,battle_duration,battle_moved_distance,damage
BL_Kiss1k,BL,Kiss1k,65,-13.69800787,-50.58662213,0.5691531,0.313736026,23.275978,1728.242909,73.29837
BL_Faultlessly,BL,Faultlessly,65,-9.042724077,-46.6093542,0.623325015,0.344722937,83.7277,2290.203383,80.27016
BL_Art1_x,BL,Art1,64,1.230589458,-45.6376582,0.602832225,0.301903436,26.172,2852.8648,74.76975
BL_fate,BL,fate,64,-4.833267145,-31.89772814,0.607962101,0.413673849,48.67879,2235.670711,71.26487
MQ_sp1ce,MQ,sp1ce,60,-18.03776541,-54.45429838,0.557175182,0.343524756,86.767815,2933.224654,64.503784
DWG_Corn,DWG,Corn,60,-19.27130431,-41.01216402,0.584610887,0.396334623,50.390594,1479.02293,64.4128
OIG_Vama,OIG,Vama,60,-16.08372445,-45.4294902,0.652751593,0.325653914,109.06932,1324.812887,69.50293
COC_LuLualways,COC,LuLualways,60,-30.58709255,-52.11623973,0.629958751,0.435541012,93.10542,1787.243734,71.86095
CTG_Runo,CTG,Runo,60,-16.25436459,-59.28364875,0.570580526,0.354059641,33.02307,2804.610506,58.700127
CTG_Sia,CTG,Sia,60,0.711944975,-45.70284483,0.590870495,0.34896643,87.56145,2179.364769,84.96276
OIG_Cold119,OIG,Cold119,60,-13.50988095,-36.49440352,0.629366972,0.404010866,72.73671,1724.973926,83.93582
XJ_Lzy,XJ,Lzy,60,-13.39756576,-48.17735439,0.623409839,0.378057443,94.277664,2059.216879,70.597466
JT_DouM,JT,DouM,60,-11.67417744,-56.65339592,0.603657734,0.356124425,87.28388,2519.69544,71.16727
JT_Ruler,JT,Ruler,60,-13.31261895,-52.70098666,0.504049397,0.434018566,15.028568,3056.288496,60.921852
XJ_SSR,XJ,SSR,60,-14.61601245,-49.16556201,0.551768201,0.321203226,64.57686,3262.701707,71.59516
COC_SuJiu,COC,SuJiu,60,-18.02313268,-47.75589716,0.602445366,0.359867975,76.233925,1879.69736,70.40021
LGE_949,LGE,949,60,-12.67596252,-52.83229604,0.642083633,0.325673483,56.52688,1897.382399,79.19824
AG_1dog,AG,1dog,60,-7.211706293,-59.45765976,0.55822806,0.228065241,25.211863,3660.96713,64.40624
LGE_Xx,LGE,Xx,60,-33.24161627,-36.02721277,0.595817081,0.342253,27.588232,1502.551693,76.571465
AG_NGK,AG,NGK,60,-25.74667557,-60.42235062,0.584778606,0.451010703,41.46624,1850.359235,69.92834
DNW_Draft,DNW,Draft,60,-16.83959206,-52.3617144,0.620649622,0.323848258,27.215712,1793.449188,71.11455
emT_Piky,emT,Piky,60,-5.384130802,-51.93608731,0.511986935,0.285114907,37.133602,2634.464265,71.7552
VSG_DG98,VSG,DG98,60,-14.1176629,-50.22933731,0.593172868,0.386523685,52.292328,1717.919209,66.78943
DNW_LeClo,DNW,LeClo,60,-5.947679679,-42.59410024,0.585873457,0.370181188,44.14625,2016.778129,68.63956
emT_YunJong,emT,YunJong,60,-13.07404966,-52.73772181,0.619185058,0.393391826,87.21092,2437.359528,64.26571
DNW_seoul,DNW,seoul,60,-5.78833491,-54.19212624,0.568591413,0.453467755,39.002666,2348.941816,73.00813
emT_Hwarang,emT,Hwarang,60,-23.49725297,-59.0183904,0.630029499,0.353777886,91.050316,2625.719449,74.42837
emT_Gyuyeon,emT,Gyuyeon,60,-12.12012708,-45.12241079,0.579134225,0.343106031,51.41244,1426.317406,69.66042
T1_Rex,T1,Rex,59,-8.036132905,-48.70777252,0.522959882,0.420145271,33.51908,5165.810113,60.484974
JT_91Karl,JT,91Karl,59,-9.451013446,-42.46834989,0.560269961,0.327254353,80.02013,2840.853113,60.793983
ATC_Melon,ATC,Melon,58,-23.83387627,-32.17736635,0.586910394,0.37892331,56.07159,2805.466256,64.45606
DNW_JeffLocka,DNW,JeffLocka,55,-22.86380316,-45.38005235,0.625359369,0.364430163,74.50306,2322.568609,65.972046
WOL_Tianqi_Tezo,WOL,Tianqi,54,-3.934218009,-39.6525829,0.633989347,0.409620298,74.9606,1216.8815,66.61416
FBL_Haxete,FBL,Haxete,54,0.125578046,-31.60240053,0.665075356,0.358652269,67.2745,1748.92824,83.18501
SQ_TGLTN,SQ,TGLTN,54,-5.167091995,-21.75348316,0.581581053,0.523164365,103.54907,2795.822862,74.79853
RAD_Gaxy,RAD,Gaxy,54,-21.86435658,-37.1062628,0.719182173,0.488112891,50.03945,1477.711135,81.02196
DGE_Corsac,DGE,Corsac,54,-12.10855569,-48.22268883,0.649850698,0.359244364,42.894833,1888.878044,61.839638
ATC_KnorkiS,ATC,KnorkiS,54,-10.82311519,-32.98825381,0.549352653,0.429416259,34.72982,3126.70375,69.82339
FBL_rhyp,FBL,rhyp,54,-13.08842064,-40.99371912,0.669796617,0.418504421,70.91012,1967.584749,63.552628
PeRo_Monsters,PeRo,Monsters,54,-23.08608377,-39.42144306,0.597076644,0.398626221,70.81795,1431.720211,71.278854
DLG_Ru1n_Carabao,DLG,Ru1n,54,-21.27746874,-55.25943904,0.541525676,0.374485377,28.036777,3574.032327,70.57926
OIG_77owo,OIG,77owo,54,-9.679546738,-43.66874264,0.518598435,0.439887069,33.81244,3328.135213,56.79286
DLG_1LIN_Carabao,DLG,1LIN,54,-11.63399779,-49.46092134,0.642214831,0.510096243,72.562126,1494.161635,75.38461
VTS_jazza,VTS,jazza,54,1.683325893,-46.13088044,0.634480372,0.533129437,97.13836,2617.028234,66.69323
COM_Monte,COM,Monte,54,-15.8122807,-36.95280101,0.538711883,0.470009803,34.44215,3376.938321,72.854836
VTS_Keenan,VTS,Keenan,54,-0.608931265,-33.77150365,0.57564227,0.457049794,53.41755,2081.200069,75.10825
VTS_Sharpshot4k,VTS,Sharpshot4k,54,-5.197731168,-43.41517995,0.623123379,0.497326883,111.55259,1465.267651,71.73765
VTS_pentalol,VTS,pentalol,54,-7.915952988,-58.7557119,0.591176457,0.521202083,75.51918,2567.753491,72.58194
DUEL_DannyG,DUEL,DannyG,54,2.734645898,-54.2750904,0.559381121,0.458982794,26.3044,3085.967189,65.23949
CG_Crawfresh,CG,Crawfresh,54,-5.250386827,-39.24030405,0.666671401,0.39827538,27.413872,1151.286137,70.37451
ILL_icyflex,ILL,icyflex,53,-18.37440952,-51.44035492,0.634313982,0.529198976,97.680244,1955.116079,65.355965
ILL_Adam,ILL,Adam,53,-12.73940765,-34.06044036,0.548277119,0.344965834,67.02916,2766.06339,61.932716
LBR_SimplyMatt,LBR,SimplyMatt,53,-18.48196615,-37.56658873,0.679431941,0.405819505,58.078648,387.9306193,77.69161
SP_NEFiEX,SP,NEFiEX,53,-19.30936422,-59.3038663,0.47115826,0.346757497,40.37175,3199.193424,75.084045
T8_Weum00,T8,Weum00,50,-34.41529982,-26.12372095,0.623851182,0.283947846,42.446613,4005.563558,71.7108
T8_SteeZybb,T8,SteeZybb,50,-12.00587141,-54.78216016,0.592565158,0.49651975,40.094517,2091.629427,71.345695
S1_TsoK,S1,TsoK,50,-15.83514944,-53.80719776,0.514104791,0.26363359,26.397085,1272.556542,61.943077
VSG_Foxy,VSG,Foxy,50,-10.3526492,-51.4203707,0.551270287,0.428546744,34.244358,1475.30275,68.069565
S1_JayAllDay,S1,JayAllDay,49,1.051854748,-24.48893612,0.477161046,0.3928192,33.49149,3583.362489,60.62199
S1_Fizzle,S1,Fizzle,49,-19.83028352,-40.64759865,0.539173387,0.314394402,68.64232,1879.274081,59.380253
OATH_PATKAPS,OATH,PATKAPS,49,-14.72851786,-58.12354023,0.608760243,0.460273063,74.0378,2221.464357,77.11621
PeRo_Myllll,PeRo,Myllll,48,-12.49858913,-37.96600682,0.573607404,0.418479834,70.7589,1897.537103,67.591515
QM_Yuq1Flower,QM,Yuq1Flower,48,-21.71060027,-51.89319899,0.65802184,0.40157649,70.273506,1166.909227,73.00358
SST_CrazySam,SST,CrazySam,48,-26.42172647,-53.47597425,0.615137732,0.437733697,60.4255,1534.987796,71.24485
Tian_M200,Tian,M200,48,-17.39286739,-37.4729414,0.609234358,0.383046547,35.52688,1702.439975,62.10606
Tian_LuRenA,Tian,LuRenA,48,-5.006221086,-49.01376984,0.592761388,0.348351021,49.14003,1706.44433,71.97254
Tian_LinShuNN,Tian,LinShuNN,48,-10.94486061,-49.5582373,0.587174398,0.44552807,33.66849,2615.465599,66.92603
SST_Fhy,SST,Fhy,48,-19.16930308,-52.61174066,0.570697353,0.324565556,55.248787,1262.375387,70.01663
SST_poly,SST,poly,48,-19.37322024,-52.52001811,0.516048827,0.343162333,50.148727,2976.931787,62.97583
DA_CodeMarco,DA,CodeMarco,48,5.353937795,-20.92833673,0.622039598,0.54179913,39.51224,1871.211659,69.94793
ETG_Quetpa,ETG,Quetpa,48,-18.72667087,-42.7539086,0.490346106,0.363747416,46.75387,2998.735624,61.19439
RL_Naylup,RL,Naylup,48,-8.162727958,-36.34148971,0.543993876,0.467562,73.68475,2286.510036,72.654495
AA_GOOSYARA666,AA,GOOSYARA666,48,8.232442132,-54.71296349,0.588127721,0.423301304,65.20348,1218.761902,71.60302
NLT_Lu,NLT,Lu,48,-0.261136455,-47.7806648,0.540572823,0.499142012,89.36834,3138.633921,68.84166
WP_Myca,WP,Myca,48,-12.97073404,-44.62396249,0.669459288,0.361451416,84.14623,811.5758416,70.24931
BLZ_Lipsin,BLZ,Lipsin,48,-11.59052604,-48.01463923,0.577261425,0.306931747,72.96741,2075.244308,74.817924
BLZ_Apocalyp,BLZ,Apocalyp,48,-2.000973922,-49.27520823,0.486260827,0.393341948,17.13182,3247.148114,52.837715
BLZ_LAHZA,BLZ,LAHZA,48,3.26947369,-49.56547619,0.548258277,0.340865714,30.914179,2685.464894,69.61208
RL_mykLe,RL,mykLe,48,-2.141344517,-52.63402892,0.589338745,0.252895027,52.956512,2956.38631,70.56855
BLZ_rip9,BLZ,rip9,48,-14.09710643,-36.27903988,0.557872147,0.317211296,23.591,2389.217463,67.159134
WP_Himan,WP,Himan,48,-9.909797396,-49.15142441,0.603033136,0.482229366,77.445786,2320.923952,75.3752
WP_Nixtys,WP,Nixtys,48,5.131025314,-53.06124067,0.583324842,0.292624322,35.848785,2287.653128,77.04117
DLG_Dbei_Carabao,DLG,Dbei,48,-17.87615603,-47.20564847,0.627118945,0.406219679,44.160793,1655.998059,70.089134
MQ_T2de,MQ,T2de,48,-9.755610063,-55.74627953,0.50181531,0.421198721,49.02322,3335.915033,54.72621
CTG_T1antian,CTG,T1antian,48,-22.00396994,-52.65819502,0.50246012,0.449015271,37.688854,3637.237023,62.29378
DLG_PPPP_Carabao,DLG,PPPP,48,-19.63569223,-44.80146655,0.567563045,0.301587716,24.088276,2268.485277,69.30103
XJ_TJW,XJ,TJW,48,-13.50681851,-31.28789623,0.58855923,0.395162744,60.37036,1479.495413,73.75332
UT_Dan1mon,UT,Dan1mon,48,-10.87867154,-47.95068758,0.621950363,0.349442987,119.268906,2075.831943,69.46148
RYE_ADOUZ1E,RYE,ADOUZ1E,48,-17.42909762,-37.33384343,0.575286893,0.328214645,79.061485,3225.054461,71.78082
LGE_KEEGAN,LGE,KEEGAN,48,-18.32286789,-51.99996368,0.675015098,0.386025302,40.75772,1868.162523,71.43707
LGE_Kule,LGE,Kule,48,-17.50271088,-50.92847019,0.612166672,0.449414441,66.74892,1590.284285,83.201385
XJ_LongIyc,XJ,LongIyc,48,-23.1938231,-53.56092067,0.640787029,0.375392571,39.065582,2548.893182,65.7397
BOIS_Sikora,BOIS,Sikora,48,-18.10481484,-46.93509371,0.621969118,0.433999227,63.73923,1646.983911,62.394135
BOIS_Anonymous,BOIS,Anonymous,48,-22.42972714,-49.49687997,0.652639648,0.473566043,45.385967,2370.005222,80.871544
PINK_GIRYA,PINK,GIRYA,48,-5.005058289,-29.23658705,0.708464647,0.340726559,186.00334,1176.208136,73.90149
PINK_VampireGame,PINK,VampireGame,48,-21.50528789,-19.65606288,0.646827158,0.326644111,40.448654,2020.585574,70.03767
BOIS_Mise,BOIS,Mise,48,-3.461912964,-37.87602252,0.593431208,0.454342521,49.49618,1761.804705,65.069176
BOIS_NOOKIE,BOIS,NOOKIE,48,-18.26375129,-32.65151056,0.588051132,0.305651474,61.53887,2713.143274,70.304985
SST_kendesu,SST,kendesu,47,-44.0781699,-52.86270488,0.660743789,0.338790696,30.479668,2292.262601,73.27362
AA_HIBAKO,AA,HIBAKO,47,-14.6115293,-37.00887291,0.609632552,0.41395775,27.960222,1696.648434,63.654827
PINK_Archi,PINK,Archi,47,-11.37982339,-23.60391656,0.571699113,0.330330885,61.705124,2476.842031,63.883976
SP_Hwan2da,SP,Hwan2da,46,0.093733174,-46.60847796,0.572194184,0.402832797,61.54232,2518.055213,78.07557
UT_H1RUZEN,UT,H1RUZEN,46,11.59450349,-47.88513055,0.558339809,0.316288961,79.16786,4168.39573,64.825714
PINK_AIMLUL,PINK,AIMLUL,46,-3.98232387,-30.2745158,0.50407282,0.38821381,49.317085,2895.236907,68.53941
UT_SeT,UT,SeT,45,-21.78255253,-41.75256038,0.645397102,0.342243159,103.775,2516.057208,77.66882
VTR_Chibiritt,VTR,Chibiritt,44,-3.322230627,-28.73481894,0.610278934,0.453164519,73.6696,2190.342316,68.908676
CES_BAsill,CES,BAsill,44,-13.5401425,-45.00475357,0.542301908,0.429702331,59.98257,3627.941821,74.36425
FURY_Jouxy,FURY,Jouxy,44,-4.252825562,-47.26357135,0.631165388,0.499228022,50.86002,2353.680877,72.92225
VTR_C1moy15G,VTR,C1moy15G,44,-3.22293191,-50.2311148,0.533898993,0.340861063,25.73875,3105.218594,43.362316
VTR_GenFos,VTR,GenFos,44,-9.358472338,-46.30103179,0.571400854,0.444223583,68.16606,2910.460669,64.62795
BRU_Eaddy,BRU,Eaddy,44,-17.07727074,-42.98487928,0.64942791,0.358662682,63.94012,1741.457964,85.74182
DV_Leviz,DV,Leviz,44,-18.30324709,-37.48238362,0.580206539,0.375964159,44.425694,3344.798232,63.16188
BRU_GodMiao,BRU,GodMiao,44,-16.18573633,-44.07272887,0.62450119,0.516153299,34.82349,1928.17572,73.26577
FURY_Insight,FURY,Insight,44,-14.16611916,-56.75367456,0.673634092,0.427340917,64.49871,1088.430019,65.68657
VTR_Kamalz,VTR,Kamalz,44,-7.943804239,-41.25895485,0.556116331,0.507725639,48.045498,2872.041297,61.077766
DV_Turtle,DV,Turtle,44,-18.53324646,-66.73550715,0.456847064,0.356330944,25.521698,3991.285642,58.64326
DAY_Flash,DAY,Flash,44,-17.44480348,-39.75176565,0.644348095,0.428046132,89.09742,1604.971139,70.54925
CES_SsuBang,CES,SsuBang,44,-13.5730652,-62.09866632,0.621028316,0.433938524,77.37838,1257.106102,81.181335
BRU_Noardra,BRU,Noardra,44,-9.326165676,-55.54885973,0.639291639,0.407788427,51.76356,1953.112046,76.0787
STAR_Xtreme,STAR,Xtreme,44,-12.17156843,-45.41681222,0.608456538,0.39445064,29.1744,1595.011393,70.202934
STAR_Linksy,STAR,Linksy,44,-15.0219613,-33.82921431,0.580880564,0.427765428,100.323204,2247.772058,68.458885
DAY_vanOtica,DAY,vanOtica,44,1.194697889,-44.02644399,0.504649785,0.387503509,33.121918,2231.145907,61.10193
FURY_Ronon,FURY,Ronon,44,-16.41220665,-45.66428666,0.635474194,0.500983212,87.67186,1699.190788,81.08001
FURY_Ykikamucow,FURY,Ykikamucow,44,-3.096798987,-29.7523935,0.628954993,0.375907276,59.469036,2225.117801,73.27388
MSC_YoshiMinburi,MSC,YoshiMinburi,44,-17.23880408,-68.94319082,0.59899215,0.531726299,29.741978,2323.694449,79.6428
MSC_RossitedJR,MSC,RossitedJR,44,-15.20126127,-47.25056977,0.571412936,0.386881321,49.42713,2943.880298,66.58554
MSC_J4nku2of,MSC,J4nku2of,44,-23.83101471,-43.85878785,0.585116036,0.346109686,36.867443,3053.694352,65.34249
STAR_Zoidm8,STAR,Zoidm8,43,-21.45584018,-47.30908812,0.635410739,0.477500937,107.40008,1340.826591,87.73807
STAR_nicoos,STAR,nicoos,43,-17.5472964,-49.92823274,0.519928805,0.49183229,20.431625,2363.591119,57.46936
BRU_Conaxy,BRU,Conaxy,43,-17.94828548,-48.31363645,0.657541806,0.429613103,70.76014,1403.593803,81.36743
RYE_Naylup,RYE,Naylup,42,-12.55585799,-44.49724347,0.654504664,0.365011995,68.24947,1130.478274,78.32341
TMP_Wookiebookie,TMP,Wookiebookie,42,-6.421902339,-55.79576798,0.636227111,0.404876529,86.15667,2237.587104,61.543472
TMP_clib,TMP,clib,42,-2.057986705,-40.34784773,0.598143509,0.402735518,49.75609,3196.29659,69.5511
TMP_PiXeL1K,TMP,PiXeL1K,42,-6.006981441,-42.34440529,0.668091468,0.282460679,42.13937,1872.575,69.83687
TL_Kaymind,TL,Kaymind,42,-11.27999132,-32.61714156,0.546933215,0.375694359,41.34577,3325.117459,55.795185
EIQ_RedgieBeardo,EIQ,RedgieBeardo,42,-10.23563995,-48.23072357,0.583524826,0.309490774,72.49486,2243.877033,55.194756
AD_Noki,AD,Noki,42,-11.16957699,-55.1071307,0.575274823,0.272039337,48.596107,3693.478572,55.446774
AD_Fuhrax,AD,Fuhrax,42,-10.69773952,-32.68162966,0.600047707,0.362029091,31.62994,2644.295094,70.13665
RZ_iMomme,RZ,iMomme,42,-3.968753134,-32.76875105,0.612766927,0.246701803,44.77036,1660.720653,81.88105
EIQ_Hawki,EIQ,Hawki,42,-20.51626587,-52.50060477,0.597222855,0.33694038,70.40491,3064.315747,69.921646
EIQ_Nowikk,EIQ,Nowikk,42,-6.868515576,-40.35506196,0.503333477,0.288243621,33.725323,2773.682917,57.255016
NAVI_Bestoloch,NAVI,Bestoloch,42,3.30995704,-36.6334747,0.628596122,0.40306468,45.408623,3009.548173,72.569534
EIQ_Double,EIQ,Double,42,-11.27569252,-36.79346962,0.551922815,0.334170879,50.445614,3101.843558,65.51672
NAVI_Kemba7,NAVI,Kemba7,42,-6.639751389,-41.6564961,0.587075007,0.371836528,62.5995,2440.322068,71.263016
RZ_At0micaL,RZ,At0micaL,42,-2.385605005,-36.25519034,0.578186463,0.324037918,124.433464,3790.686008,62.013355
OIG_GuCun,OIG,GuCun,42,3.832301978,-48.7905499,0.566325329,0.404676066,48.133423,2744.143599,61.19995
CTG_Longz,CTG,Longz,42,-11.94257762,-58.55154419,0.572185571,0.369753603,53.34241,2440.054511,71.97004
TMP_TomiL,TMP,TomiL,41,-3.460202633,-40.45398376,0.629152504,0.509986915,75.38836,2992.624763,63.907196
RZ_MajsterZ,RZ,MajsterZ,41,-20.19082306,-56.81902566,0.63988546,0.360063874,40.27084,1620.698957,75.64151
FPC_miha,FPC,miha,40,-9.942048815,-51.17298151,0.581188646,0.440545322,97.854065,3413.71793,71.056786
FPC_YAYAVA,FPC,YAYAVA,40,-7.080768645,-50.68001095,0.622752582,0.382660238,50.96031,1588.334732,77.55219
RZ_Maccandark,RZ,Maccandark,40,-25.67843919,-55.66126665,0.542921511,0.384761844,25.367474,4342.026696,55.21878
AZG_Untop,AZG,Untop,40,-18.86880179,-50.23084579,0.559844052,0.426702361,36.23341,1582.406753,62.328243
AZG_Rage,AZG,Rage,40,-6.235074794,-41.40207558,0.642917292,0.421512999,41.207977,1384.903871,73.14542
AZG_Rozar,AZG,Rozar,40,-13.0993663,-39.43113375,0.562012693,0.388721036,41.36186,2782.01788,77.80198
AZG_SexyChan,AZG,SexyChan,40,-22.24798577,-46.08442255,0.558803885,0.235545857,26.82063,1550.533623,71.36833
DWG_CheongGak,DWG,CheongGak,40,-4.119471686,-60.93753143,0.58990169,0.402366906,12.952286,2008.830406,68.74013
SP_Rain1ng,SP,Rain1ng,39,-4.274252079,-49.45787476,0.591577116,0.412569121,58.898666,2406.54448,69.59603
NLT_The_Deep,NLT,The,39,-11.250597,-31.3989528,0.562652025,0.291977912,58.795296,3045.657879,63.13374
DWG_mick9y,DWG,mick9y,39,-15.82470463,-63.27991909,0.615527093,0.414861954,48.167038,703.8879658,83.70436
QM_desire,QM,desire,36,-29.4734958,-41.78091013,0.589753143,0.345700034,38.379665,1299.285237,72.47981
JT_Xp1227,JT,Xp1227,36,-19.13847303,-40.37285936,0.614830103,0.49946477,126.25497,1903.451177,66.97519
CTG_xLWss9,CTG,xLWss9,36,-19.11646495,-50.36819246,0.667397712,0.490017924,76.97059,1576.17147,83.306885
WOL_Arya_Tezo,WOL,Arya,36,-31.97655,-48.30365403,0.678682159,0.376652021,59.857723,1040.52897,62.6216
PG_HamiN,PG,HamiN,35,-16.68121954,-27.67267805,0.573255036,0.350502522,73.77193,2110.299645,49.634285
DNW_EEND,DNW,EEND,34,-24.86931749,-46.78371778,0.600953372,0.466229908,60.988457,1577.199945,73.56979
GRF_Hwan2da,GRF,Hwan2da,34,-11.01925935,-37.59974762,0.602793724,0.256785473,50.483185,1908.994364,72.99958
CES_HaiSaki,CES,HaiSaki,34,-10.35216873,-62.02270424,0.59057321,0.454273722,47.3607,2671.445608,66.56114
CES_zGou1,CES,zGou1,31,-3.491859768,-48.10199127,0.597108113,0.519741,43.03048,1220.747705,71.54592
SMG_17baolei,SMG,17baolei,30,-17.15269736,-55.6818589,0.667662865,0.271083591,46.415,1429.908741,75.15508
GBX_Pcuz,GBX,Pcuz,30,-11.88250811,-55.1155328,0.610010819,0.423444508,50.647057,1531.752223,68.45378
MNI_Cliff,MNI,Cliff,30,-12.04899541,-45.74846988,0.541966876,0.237862959,18.998186,1027.138748,76.47639
MNI_Method,MNI,Method,30,-17.97808075,-66.7533202,0.550409435,0.458859536,56.07215,1038.788185,79.34682
MNI_CQ,MNI,CQ,30,-20.06451893,-43.54211015,0.681354604,0.404896073,33.109085,540.3801226,73.97097
PG_PRINCE,PG,PRINCE,30,-29.4174336,-38.71026125,0.628252554,0.269424687,36.620712,2163.863447,78.183815
GBX_Chanwoo,GBX,Chanwoo,30,-16.8135609,-49.03629436,0.565446349,0.32618573,58.49197,1683.885876,64.754036
emT_Draft,emT,Draft,30,-26.52737684,-56.49574294,0.626477069,0.323461085,32.5348,2510.350517,71.27197
PG_Dino,PG,Dino,30,-17.63621818,-50.49975626,0.602517839,0.278261644,24.196297,2914.016786,55.419422
OPGG_int,OPGG,int,30,-27.3523386,-51.20746613,0.654445892,0.388838894,39.9429,976.8846494,70.07902
DWG_mickey,DWG,mickey,30,-14.37739409,-60.53759903,0.511194891,0.333772972,15.66122,4903.759211,68.54601
DWG_CRIS,DWG,CRIS,30,-13.42545408,-51.53789322,0.638001986,0.371128364,19.993666,2009.859012,60.061127
MNI_Forest,MNI,Forest,30,-18.44656158,-50.14565086,0.532801078,0.353505347,48.55264,2670.270041,74.51732
GBX_Aura,GBX,Aura,30,-21.81079587,-66.70520576,0.680560891,0.302798523,104.42595,2029.941759,82.79468
T1_JeffLocka,T1,JeffLocka,30,-17.20641627,-58.86126518,0.601807778,0.408495691,79.42879,1295.247743,68.58105
emT_Alphaca,emT,Alphaca,30,-10.14056676,-54.76192835,0.541331004,0.34028967,18.951733,3266.157964,71.663574
DNW_Raeng,DNW,Raeng,30,-1.051794907,-50.62207025,0.606074812,0.363357666,74.77338,1390.169299,72.65282
RPL_1ntiV,RPL,1ntiV,30,-22.68677124,-46.17769257,0.515861838,0.265464333,40.80836,2025.291674,67.94553
APK_Rain1ng,APK,Rain1ng,30,-17.18982464,-32.86345918,0.664529016,0.354317517,71.27802,1528.641048,70.63326
APK_Hwan2da,APK,Hwan2da,30,-19.00748433,-61.06152458,0.614953476,0.459179999,97.74014,2065.274184,79.26462
RPL_ParkChaN,RPL,ParkChaN,30,7.584945997,-42.22603029,0.613044101,0.385191042,8.701,1248.718711,61.274475
STA_Hwarang,STA,Hwarang,30,-9.179544449,-36.62410631,0.618476891,0.428054694,39.588314,1608.947,68.66123
APK_maczora,APK,maczora,30,-14.2143451,-40.55660332,0.541815755,0.556175408,96.559685,2933.617193,63.81478
STA_Jungdong,STA,Jungdong,30,-23.08493946,-41.88740602,0.586414109,0.380996699,21.07739,2055.272748,79.52847
RPL_Doris,RPL,Doris,30,-14.24265739,-59.19441366,0.58347418,0.357792874,28.537949,2028.290579,69.353516
STA_YunJong,STA,YunJong,30,-14.53347981,-48.25034678,0.621341486,0.414180443,41.728157,2627.823804,63.813633
AF_Daengchae,AF,Daengchae,30,-46.06857815,-60.27363954,0.637313615,0.440199288,142.9931,1207.414458,84.75123
AF_NN,AF,NN,30,-27.19510008,-51.18669965,0.532793517,0.406993604,61.945595,3178.434335,72.88469
S1_SneakAttack,S1,SneakAttack,30,-3.29777767,-62.28665733,0.528748604,0.328752283,30.979704,1457.769343,47.32135
SDR_Inn8,SDR,Inn8,30,-13.06192398,-25.14818592,0.511425017,0.349373196,41.137955,3027.008285,62.381413
GVT_Zoveren,GVT,Zoveren,30,2.907281323,-42.06378876,0.612935771,0.204604396,35.56621,1058.115678,63.864555
GVT_Yusougle,GVT,Yusougle,30,-23.2672743,-65.22626033,0.603135845,0.242675098,98.336174,3142.699882,70.54594
GVT_Pankill,GVT,Pankill,30,-24.3902735,-34.10151863,0.549253631,0.365131415,13.072286,2087.546006,47.736877
YAHO_Poonage,YAHO,Poonage,30,-8.455169487,-56.54087708,0.712549986,0.275810523,132.23175,533.7894491,69.60681
GANG_Flow1e,GANG,Flow1e,30,18.80736364,-50.34237493,0.68987599,0.204640552,14.239133,901.4413517,67.37352
GANG_Nitrogen,GANG,Nitrogen,30,-16.8351076,-38.62347633,0.574079727,0.380081089,60.62032,2452.893263,72.57317
ORN_ILGwenStacy,ORN,ILGwenStacy,30,-19.14318705,-38.16403948,0.560037835,0.392258957,42.703876,1683.683852,72.108345
GVT_Nlan,GVT,Nlan,30,-16.04187192,-55.44641862,0.520253559,0.187679848,6.632393,2172.248907,63.68132
ORN_Decinator,ORN,Decinator,30,-11.79472278,-40.77473187,0.536145609,0.414880848,13.3,2031.849609,67.070015
T8_Lush,T8,Lush,30,-29.90882192,-37.45858304,0.675497443,0.389230587,52.695072,680.7510111,72.80211
GANG_Tetra,GANG,Tetra,30,-8.710137261,-31.28056597,0.576987676,0.267480317,50.94926,2714.583797,74.14486
SDR_Subtle,SDR,Subtle,30,-20.13465809,-22.27700076,0.630739105,0.385825545,66.61189,1321.721676,74.86728
T8_Zealot,T8,Zealot,30,-23.00241232,-17.59685584,0.601902883,0.384875616,75.79071,2230.684184,80.79981
SDR_Deadeye,SDR,Deadeye,30,-19.79217886,-39.56427519,0.578668574,0.277907801,97.834,1344.36752,98.274254
DF_SoupBTW,DF,SoupBTW,30,-26.09506151,-58.84354577,0.629871555,0.430635843,61.59326,1077.754968,71.662796
DF_Skazka,DF,Skazka,30,-35.36904939,-40.08975161,0.721254558,0.31303075,60.653,578.7469395,90.72245
EM_Smoke,EM,Smoke,30,-32.16065216,-49.64573983,0.508836697,0.35518539,53.421772,3863.107226,77.94767
KP_Black9,KP,Black9,30,-15.79778819,-62.47745961,0.611041097,0.466939304,57.297318,2905.396901,67.19168
SP_Corn,SP,Corn,30,-18.23271497,-48.81056824,0.569707751,0.43736082,50.44489,2196.472098,70.10038
KP_taemin,KP,taemin,30,-11.58592584,-57.66074753,0.658218303,0.271030636,99.556595,1145.177474,81.83984
KP_Joy,KP,Joy,30,-20.74104004,-48.85808846,0.636736518,0.429135289,53.52103,1691.100413,73.98669
FPC_Order,FPC,Order,30,-40.3346138,-46.44402451,0.613100421,0.366155667,33.138332,1135.070826,52.187862
DWG_Int,DWG,Int,30,4.514573147,-49.76909908,0.607907756,0.40351646,28.099262,1866.966337,81.88388
AF_EJ-,AF,EJ-,30,-2.098826706,-71.66078424,0.553091952,0.334702652,43.65125,1887.287572,70.38066
