,map_name,started,distance,name,x,y,z
0,Miramar,2020-06-14T01:33:15.9475377Z,344.05645751953125,DGE_f1nna,96952.1640625,715358.8125,5290.23486328125
1,Miramar,2020-06-14T01:33:15.9475377Z,308.72125244140625,DGE_Kropp,126405.90625,600767.375,1643.281494140625
2,Miramar,2020-06-14T01:33:15.9475377Z,278.2642517089844,DGE_Monte,165210.875,600586.625,1775.6656494140625
3,Miramar,2020-06-14T01:33:15.9475377Z,315.08319091796875,HARD_Jsank,337420.40625,548816.875,10674.07421875
4,Miramar,2020-06-14T01:33:15.9475377Z,388.9337158203125,HARD_Chubba,256175.671875,514027.46875,13539.9365234375
5,Miramar,2020-06-14T01:33:15.9475377Z,393.6050720214844,HARD_Lobes,280676.25,565706.625,11439.732421875
6,Miramar,2020-06-14T01:33:15.9475377Z,366.242431640625,HARD_Meluke,299961.6875,508971.4375,12821.5595703125
7,Miramar,2020-06-14T01:33:15.9475377Z,334.08642578125,FBL_Tanaka,382282.9375,596935.8125,10037.2919921875
8,Miramar,2020-06-14T01:33:15.9475377Z,457.8331604003906,DGE_Reno,242288.984375,729304.25,865.5258178710938
9,Miramar,2020-06-14T01:33:15.9475377Z,458.4186706542969,64UP_Sociopath,169476.65625,478477.46875,6619.7333984375
10,Miramar,2020-06-14T01:33:15.9475377Z,280.1920166015625,EXO_TaylorJay,449985.625,559932.4375,21660.455078125
11,Miramar,2020-06-14T01:33:15.9475377Z,464.9756774902344,64UP_brokestatus,170945.046875,477305.46875,6598.1767578125
12,Miramar,2020-06-14T01:33:15.9475377Z,309.5818786621094,T8_BeaMz,463235.15625,540481.4375,19968.28125
13,Miramar,2020-06-14T01:33:15.9475377Z,299.605712890625,ATC_maaro,367369.125,421543.9375,6703.37353515625
14,Miramar,2020-06-14T01:33:15.9475377Z,315.0601501464844,FBL_hellaaaaaa,432690.875,596419.0625,16682.53125
15,Miramar,2020-06-14T01:33:15.9475377Z,362.7397766113281,ATC_Marcelek,377854.78125,421288.8125,4795.1923828125
16,Miramar,2020-06-14T01:33:15.9475377Z,366.5028991699219,T8_Grisly,453977.21875,523749.6875,19597.91015625
17,Miramar,2020-06-14T01:33:15.9475377Z,345.35736083984375,ATC_Melon,365396.375,424407.0625,5547.42529296875
