,map_name,started,distance,name,x,y,z
0,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,319.2985534667969,Tian_LuRenA,166582.78125,345818.71875,1073.10595703125
1,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,317.95208740234375,Tian_Z9Max,141562.8125,291050.03125,1149.4788818359375
2,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,331.6579895019531,Tian_M200,161358.84375,289209.28125,1839.7994384765625
3,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,342.2293701171875,COC_lulualways,96481.46875,444224.40625,1143.638916015625
4,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,316.485107421875,COC_Nannnnn,189416.234375,436479.0,340.7113952636719
5,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,342.0699768066406,T1_Starlord,209870.5625,393240.1875,136.19613647460938
6,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,324.0068664550781,T1_Adder,271925.34375,428313.125,568.638916015625
7,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,406.3152160644531,T1_HelleN,210651.453125,371513.84375,1667.8275146484375
8,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,299.86334228515625,SMG_17Lanren,326714.90625,383464.34375,5148.98193359375
9,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,380.97882080078125,COC_XS,171938.1875,458353.96875,1605.99169921875
10,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,362.19775390625,SDS_uKL,169075.046875,224259.890625,1385.3170166015625
11,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,356.64642333984375,SDS_Yuri,193428.75,235460.1875,576.76123046875
12,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,326.1152038574219,SDS_Zack,257307.609375,252276.859375,1108.994873046875
13,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,321.7906188964844,T1_Rex,229260.71875,444328.375,853.5385131835938
14,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,310.5609436035156,SMG_17Smallccc,362598.90625,409261.0,4987.3056640625
15,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,429.38616943359375,Tian_LinShuNN,214620.453125,296132.34375,1111.88671875
16,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,418.0573425292969,COC_Lilghost,127060.703125,487623.875,970.8253173828125
17,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,342.6898498535156,SMG_17Baolei,380138.09375,370957.28125,2373.219970703125
18,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,374.8961486816406,SDS_KJAY,232765.5,239609.0625,1416.4788818359375
19,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,298.1048278808594,E36_amonot,374937.84375,304247.9375,1145.964599609375
20,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,311.1267395019531,E36_Sylphia,398250.84375,301920.25,1782.671875
21,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,291.0201110839844,VLG_Spear,440819.75,338231.0,2675.569091796875
22,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,305.9554138183594,VLG_Hikari,440820.5,337828.28125,2433.550537109375
23,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,305.3203125,4AM_Forever,441187.84375,337586.3125,2325.102783203125
24,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,296.6619873046875,4AM_We1st,443257.34375,338273.0,2330.013427734375
25,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,306.4411315917969,4AM_xxxLu,442462.4375,338103.0,2313.64990234375
26,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,297.2091064453125,VLG_Lambu,442712.9375,337991.9375,2327.10205078125
27,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,273.8414611816406,LVG_Dowon,464002.40625,414812.125,5743.22607421875
28,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,317.0564270019531,VLG_DAEVA,440995.15625,339595.375,1331.4573974609375
29,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,355.26861572265625,4AM_PigNan,442364.71875,337650.1875,2311.925048828125
30,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,377.886474609375,iFTY_LongSkr,392286.0625,473574.0,2770.087646484375
31,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,294.5402526855469,E36_Pureboy,448159.28125,312259.84375,613.5003051757812
32,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,400.5092468261719,iFTY_Boliang,354703.71875,483645.03125,278.91290283203125
33,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,447.1689453125,SMG_17Mad98,372789.8125,417239.875,3816.471435546875
34,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,361.7784118652344,LVG_ZeniTh,448723.4375,467499.125,1398.875
35,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,469.5606689453125,iFTY_9,296040.15625,502218.09375,1178.9361572265625
36,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,381.3288879394531,LVG_Sparrow,432500.03125,467265.0625,2066.492919921875
37,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,358.58154296875,LVG_Kali,474697.3125,471378.625,188.03424072265625
38,Erangel (Remastered),2020-09-04T10:05:40.8081986Z,365.1260070800781,E36_satou,356271.5625,241444.0,5062.9755859375
