,map_name,started,distance,name,x,y,z
0,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,317.67041015625,BSTN_Yellow,479823.15625,634218.0625,889.678955078125
1,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,341.6452331542969,BSTN_Flamyy,462405.28125,652804.125,77.29222106933594
2,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,331.6762390136719,NLT_Perfect1ks,583251.125,596331.875,1359.50732421875
3,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,369.8253173828125,NLT_spyrro,599891.125,604162.1875,672.8496704101562
4,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,438.1625671386719,BSTN_Hjort,445062.3125,656455.75,82.57843017578125
5,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,423.4783630371094,NLT_BatulinS,605321.625,620580.125,150.5904083251953
6,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,314.81036376953125,APKS_intenZ,549346.25,499663.5,732.5336303710938
7,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,426.50604248046875,BSTN_Beami,388489.90625,639179.625,419.8910217285156
8,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,349.5128479003906,APKS_ivel,539361.9375,495095.3125,281.18951416015625
9,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,332.3467712402344,APKS_SIMSY,515544.875,460239.71875,1165.3604736328125
10,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,338.7659606933594,ETG_Quetpa,578765.125,487103.03125,947.5726318359375
11,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,345.4811706542969,NAVI_TheTab,395815.53125,577127.4375,921.6718139648438
12,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,335.687744140625,APKS_C4LVIN,487467.28125,468130.96875,135.33192443847656
13,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,330.1640930175781,ETG_forever,582381.5625,468145.09375,1298.364990234375
14,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,344.78167724609375,ETG_Thenderlost,600944.625,481092.3125,730.4627075195312
15,Erangel (Remastered),2020-10-18T18:26:05.0476765Z,302.33880615234375,TE_xmpl,462918.9375,424108.53125,4209.53662109375
